,_id,candidate,state,timestamp,voix
0,586e641b3cf7e06df0ce39e1,Johnson,Oregon,2016-11-08T20:59,94231.0
1,586e641b3cf7e06df0ce39e2,Trump,Oregon,2016-11-08T20:59,782404.0
2,586e641b3cf7e06df0ce39e3,Clinton,Oregon,2016-11-08T20:59,1002106.0
3,586e641b3cf7e06df0ce39e4,Castle,Maine,2016-11-08T20:58,332.0
4,586e641b3cf7e06df0ce39e5,Autre,Kansas,2016-11-08T20:57,300.0
5,586e641b3cf7e06df0ce39e6,Johnson,Maine,2016-11-08T20:58,38101.0
6,586e641b3cf7e06df0ce39e7,Stein,Kansas,2016-11-08T20:57,23506.0
7,586e641b3cf7e06df0ce39e8,Johnson,Kansas,2016-11-08T20:57,55406.0
8,586e641b3cf7e06df0ce39e9,Castle,Kansas,2016-11-08T20:57,646.0
9,586e641b3cf7e06df0ce39ea,Trump,Kansas,2016-11-08T20:57,671018.0
10,586e641b3cf7e06df0ce39eb,Castle,Indiana,2016-11-08T20:57,1937.0
11,586e641b3cf7e06df0ce39ec,Clinton,Indiana,2016-11-08T20:57,1033126.0
12,586e641b3cf7e06df0ce39ed,Blanc,New_Jersey,2016-11-08T20:56,83257.0
13,586e641b3cf7e06df0ce39ee,Johnson,New_Jersey,2016-11-08T20:56,72477.0
14,586e641b3cf7e06df0ce39ef,Clinton,New_Jersey,2016-11-08T20:56,2148278.0
15,586e641b3cf7e06df0ce39f0,Stein,Nebraska,2016-11-08T20:52,8775.0
16,586e641b3cf7e06df0ce39f1,Johnson,Nebraska,2016-11-08T20:52,38946.0
17,586e641b3cf7e06df0ce39f2,Johnson,Oklahoma,2016-11-08T20:51,83481.0
18,586e641b3cf7e06df0ce39f3,Trump,Oklahoma,2016-11-08T20:51,949136.0
19,586e641b3cf7e06df0ce39f4,Clinton,Oklahoma,2016-11-08T20:51,420375.0
20,586e641b3cf7e06df0ce39f5,Autre,Michigan,2016-11-08T20:50,2948.0
21,586e641b3cf7e06df0ce39f6,Trump,Nebraska,2016-11-08T20:52,495961.0
22,586e641b3cf7e06df0ce39f7,Stein,Michigan,2016-11-08T20:50,51463.0
23,586e641b3cf7e06df0ce39f8,McMullin,Michigan,2016-11-08T20:50,8177.0
24,586e641b3cf7e06df0ce39f9,Johnson,Michigan,2016-11-08T20:50,172136.0
25,586e641b3cf7e06df0ce39fa,Clinton,Michigan,2016-11-08T20:50,2268839.0
26,586e641b3cf7e06df0ce39fb,Trump,Rhode_Island,2016-11-08T20:48,180543.0
27,586e641b3cf7e06df0ce39fc,Johnson,Mississippi,2016-11-08T20:48,14435.0
28,586e641b3cf7e06df0ce39fd,Autre,Maryland,2016-11-08T20:48,34603.0
29,586e641b3cf7e06df0ce39fe,Stein,Maryland,2016-11-08T20:48,35945.0
30,586e641b3cf7e06df0ce39ff,McMullin,Maryland,2016-11-08T20:48,9630.0
31,586e641b3cf7e06df0ce3a00,Trump,Maryland,2016-11-08T20:48,943169.0
32,586e641b3cf7e06df0ce3a01,Castle,Virginie_Occidentale,2016-11-08T20:43,3807.0
33,586e641b3cf7e06df0ce3a02,Trump,Virginie_Occidentale,2016-11-08T20:43,489371.0
34,586e641b3cf7e06df0ce3a03,Clinton,Virginie_Occidentale,2016-11-08T20:43,188794.0
35,586e641b3cf7e06df0ce3a04,Castle,Pennsylvanie,2016-11-08T20:41,21572.0
36,586e641b3cf7e06df0ce3a05,Blanc,Nebraska,2016-11-08T20:52,16346.0
